日期,日结束时间,道路延误h,排队延误h,游览不达标,当日超时,当日达标,薄弱事件,模拟编号
第4天,20.144998142452167,1.518768253532797,2.7262298889193715,True,False,False,第4天-A6游览风险,3510
第5天,22.067352118136895,3.3345371327103592,1.3328149854265359,True,True,False,第5天-A1游览风险；第5天返程超时,3510
第1天,15.9,0.0,0.0,False,False,True,无,3511
第2天,19.4480464299955,2.4480464299955043,0.0,False,False,True,无,3511
第3天,19.94626049239766,3.8026258403560633,0.04363465204159733,True,False,False,第3天-A2游览风险,3511
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3511
第5天,24.117286016724815,5.21876111420495,1.4985249025198673,True,True,False,第5天-A1游览风险；第5天返程超时,3511
第1天,17.19479861765168,1.2947986176516824,0.0,False,False,True,无,3512
第2天,17.0,0.0,0.0,False,False,True,无,3512
第3天,20.650314772172795,3.5948820947187867,0.9554326774540067,True,False,False,第3天-A2游览风险,3512
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3512
第5天,23.61457713048804,3.227016405689819,2.9875607247982194,True,True,False,第5天-A1游览风险；第5天返程超时,3512
第1天,15.9,0.0,0.0,False,False,True,无,3513
第2天,18.377842639043287,1.3778426390432852,0.0,False,False,True,无,3513
第3天,18.343981126277786,0.0,2.2439811262777862,False,False,True,无,3513
第4天,17.991442715328322,2.0914427153283226,0.0,False,False,True,无,3513
第5天,21.141235040502924,3.7412350405029238,0.0,True,True,False,第5天-A1游览风险；第5天返程超时,3513
第1天,20.404910181841387,4.504910181841385,0.0,False,False,True,无,3514
第2天,19.8009575167511,0.0,2.800957516751102,False,False,True,无,3514
第3天,17.656783330814072,1.5567833308140724,0.0,False,False,True,无,3514
第4天,17.578767663859303,1.6787676638593048,0.0,False,False,True,无,3514
第5天,17.4,0.0,0.0,False,False,True,无,3514
第1天,16.28068199622516,0.0,0.38068199622515886,False,False,True,无,3515
第2天,19.225534061162303,1.4348789287239505,0.7906551324383512,False,False,True,无,3515
第3天,17.175384687003593,1.0753846870035908,0.0,False,False,True,无,3515
第4天,16.84238736324355,0.40221190792335687,0.5401754553201938,False,False,True,无,3515
第5天,18.219277949454586,0.0,0.8192779494545852,True,False,False,第5天-A1游览风险,3515
第1天,19.237323172950834,2.924475060306536,0.41284811264429566,False,False,True,无,3516
第2天,18.738006391233306,0.0,1.7380063912333081,False,False,True,无,3516
第3天,21.484721329847822,5.384721329847818,0.0,False,True,False,第3天返程超时,3516
第4天,16.880132629682535,0.9801326296825379,0.0,False,False,True,无,3516
第5天,24.340126722014418,6.107712167329625,0.8324145546847936,True,True,False,第5天-A1游览风险；第5天返程超时,3516
第1天,17.183443385745104,1.2834433857451057,0.0,False,False,True,无,3517
第2天,20.315818420341785,3.3158184203417855,0.0,False,False,True,无,3517
第3天,21.586256041069404,3.151257275176688,2.334998765892715,False,True,False,第3天返程超时,3517
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3517
第5天,19.485369611316727,1.3815878517839684,0.7037817595327582,True,False,False,第5天-A1游览风险,3517
第1天,19.761455247879994,3.8614552478799946,0.0,False,False,True,无,3518
第2天,17.0,0.0,0.0,False,False,True,无,3518
第3天,20.653538365420616,4.5535383654206125,0.0,False,False,True,无,3518
第4天,21.343888321883398,3.9090426466616677,1.534845675221733,True,True,False,第4天-A6游览风险；第4天返程超时,3518
第5天,19.755271473656748,2.3552714736567455,0.0,True,False,False,第5天-A1游览风险,3518
第1天,17.487483633065136,1.5874836330651358,0.0,False,False,True,无,3519
第2天,23.243493008180266,6.243493008180266,0.0,True,True,False,第2天-A10游览风险；第2天返程超时,3519
第3天,22.44190132397574,6.341901323975738,0.0,False,True,False,第3天返程超时,3519
第4天,18.31142249176449,1.4808378672715863,0.9305846244929044,False,False,True,无,3519
第5天,17.907649876671165,0.5076498766711656,0.0,False,False,True,无,3519
第1天,18.582946438964466,1.6183504656202732,1.0645959733441928,False,False,True,无,3520
第2天,20.875951521701307,3.875951521701308,0.0,True,False,False,第2天-A10游览风险,3520
第3天,19.260511599870856,3.1605115998708535,0.0,False,False,True,无,3520
第4天,19.29980567967294,2.719122702233726,0.6806829774392161,True,False,False,第4天-A6游览风险,3520
第5天,18.592703246045126,0.0,1.192703246045123,True,False,False,第5天-A1游览风险,3520
第1天,15.9,0.0,0.0,False,False,True,无,3521
第2天,19.31861964325413,2.0344414268838253,0.28417821637030294,False,False,True,无,3521
第3天,17.33496127278318,1.2349612727831785,0.0,False,False,True,无,3521
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3521
第5天,17.4,0.0,0.0,False,False,True,无,3521
第1天,17.99103721233008,0.8163675584350845,1.2746696538949949,False,False,True,无,3522
第2天,20.793839861818718,2.2931037375201004,1.5007361242986155,False,False,True,无,3522
第3天,17.46699325508852,1.366993255088521,0.0,False,False,True,无,3522
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3522
第5天,20.741471232383795,3.341471232383795,0.0,True,False,False,第5天-A1游览风险,3522
第1天,15.9,0.0,0.0,False,False,True,无,3523
第2天,17.0,0.0,0.0,False,False,True,无,3523
第3天,17.768863516629203,0.0,1.668863516629203,False,False,True,无,3523
第4天,16.496728688783683,0.0,0.596728688783684,False,False,True,无,3523
第5天,19.499103694043214,2.0991036940432166,0.0,False,False,True,无,3523
第1天,20.418582683057174,4.518582683057176,0.0,False,False,True,无,3524
第2天,17.0,0.0,0.0,False,False,True,无,3524
第3天,18.91286554482731,2.8128655448273068,0.0,False,False,True,无,3524
第4天,16.965321309065047,0.0,1.065321309065046,False,False,True,无,3524
第5天,19.24954899000233,0.0,1.849548990002333,True,False,False,第5天-A1游览风险,3524
第1天,18.58357961851219,2.566260763940261,0.11731885457192814,False,False,True,无,3525
第2天,19.82596247881255,1.3820153958799626,1.4439470829325882,False,False,True,无,3525
第3天,16.989452543867685,0.0,0.8894525438676838,False,False,True,无,3525
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3525
第5天,22.061695007496027,2.844693527447718,1.8170014800483096,True,True,False,第5天-A1游览风险；第5天返程超时,3525
第1天,15.9,0.0,0.0,False,False,True,无,3526
第2天,17.0,0.0,0.0,False,False,True,无,3526
第3天,16.1,0.0,0.0,False,False,True,无,3526
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3526
第5天,19.456720048965483,0.0,2.0567200489654818,True,False,False,第5天-A1游览风险,3526
第1天,18.45452466420934,2.554524664209342,0.0,False,False,True,无,3527
第2天,17.32507037999439,0.0,0.3250703799943905,False,False,True,无,3527
第3天,16.1,0.0,0.0,False,False,True,无,3527
第4天,18.570413185604398,2.670413185604398,0.0,False,False,True,无,3527
第5天,21.76585067952733,3.662892229455703,0.7029584500716234,True,True,False,第5天-A1游览风险；第5天返程超时,3527
第1天,20.683091416978147,2.6455344553756928,2.137556961602454,False,False,True,无,3528
第2天,22.663992522455793,4.763777548057542,0.9002149743982503,True,True,False,第2天-A10游览风险；第2天返程超时,3528
第3天,19.220803347737306,2.722478874890598,0.398324472846705,False,False,True,无,3528
第4天,19.69273761437522,3.79273761437522,0.0,True,False,False,第4天-A6游览风险,3528
第5天,17.965474728696663,0.0,0.5654747286966627,False,False,True,无,3528
第1天,19.00738453405333,3.107384534053329,0.0,False,False,True,无,3529
第2天,18.826425261381978,0.0,1.8264252613819787,False,False,True,无,3529
第3天,16.1,0.0,0.0,False,False,True,无,3529
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3529
第5天,17.4,0.0,0.0,False,False,True,无,3529
第1天,19.71476149778688,2.883077580265385,0.9316839175214962,False,False,True,无,3530
第2天,20.423077205202397,2.29917096529353,1.1239062399088642,False,False,True,无,3530
第3天,20.19478912297793,1.9518410039940133,2.142948118983918,False,False,True,无,3530
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3530
第5天,19.444665467782823,0.0,2.0446654677828224,True,False,False,第5天-A1游览风险,3530
第1天,15.9,0.0,0.0,False,False,True,无,3531
第2天,17.0,0.0,0.0,False,False,True,无,3531
第3天,17.658570134533512,1.5585701345335128,0.0,False,False,True,无,3531
第4天,19.192609826113223,3.292609826113226,0.0,False,False,True,无,3531
第5天,17.4,0.0,0.0,False,False,True,无,3531
第1天,20.806425474556427,2.171948541084741,2.734476933471686,False,False,True,无,3532
第2天,19.416205747871267,0.0,2.4162057478712637,False,False,True,无,3532
第3天,19.383500421136645,2.3955581278155282,0.887942293321113,False,False,True,无,3532
第4天,18.210282415704196,0.0,2.3102824157041963,False,False,True,无,3532
第5天,19.965894126654558,0.0,2.5658941266545576,True,False,False,第5天-A1游览风险,3532
第1天,16.738963869344634,0.0,0.8389638693446336,False,False,True,无,3533
第2天,18.79362170985035,1.7936217098503475,0.0,False,False,True,无,3533
第3天,16.1,0.0,0.0,False,False,True,无,3533
第4天,18.971835820159836,2.1292865659827886,0.9425492541770493,False,False,True,无,3533
第5天,17.4,0.0,0.0,False,False,True,无,3533
第1天,16.033295745726242,0.0,0.13329574572624148,False,False,True,无,3534
第2天,20.73647476547813,3.736474765478129,0.0,False,False,True,无,3534
第3天,16.1,0.0,0.0,False,False,True,无,3534
第4天,18.161698363751704,0.5207663368864386,1.7409320268652668,False,False,True,无,3534
第5天,18.49074884298573,1.0907488429857315,0.0,True,False,False,第5天-A1游览风险,3534
第1天,18.94900479637731,3.049004796377309,0.0,False,False,True,无,3535
第2天,21.15522646611723,3.647847415989952,0.5073790501272771,True,True,False,第2天-A10游览风险；第2天返程超时,3535
第3天,16.1,0.0,0.0,False,False,True,无,3535
第4天,18.77044282875629,0.0,2.8704428287562913,False,False,True,无,3535
第5天,23.25846405673854,3.1158135123917634,2.742650544346777,True,True,False,第5天-A1游览风险；第5天返程超时,3535
第1天,17.446509050315576,1.5465090503155754,0.0,False,False,True,无,3536
第2天,17.39971124742414,0.0,0.3997112474241389,False,False,True,无,3536
第3天,16.1,0.0,0.0,False,False,True,无,3536
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3536
第5天,19.57780852258172,1.1891759183039359,0.9886326042777802,True,False,False,第5天-A1游览风险,3536
第1天,17.828002763772428,1.9280027637724273,0.0,False,False,True,无,3537
第2天,22.590878216687823,4.715114445932178,0.8757637707556466,True,True,False,第2天-A10游览风险；第2天返程超时,3537
第3天,16.1,0.0,0.0,False,False,True,无,3537
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3537
第5天,23.718897502138166,5.478460387477492,0.8404371146606732,True,True,False,第5天-A1游览风险；第5天返程超时,3537
第1天,15.940002006581459,0.040002006581458416,0.0,False,False,True,无,3538
第2天,20.647512768015638,3.6475127680156407,0.0,False,False,True,无,3538
第3天,16.1,0.0,0.0,False,False,True,无,3538
第4天,18.765704779586052,0.0,2.8657047795860526,False,False,True,无,3538
第5天,18.83859450293073,1.4385945029307288,0.0,True,False,False,第5天-A1游览风险,3538
第1天,15.9,0.0,0.0,False,False,True,无,3539
第2天,20.53051118642158,2.655912020816442,0.8745991656051414,True,False,False,第2天-A10游览风险,3539
第3天,16.1,0.0,0.0,False,False,True,无,3539
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3539
第5天,18.414456306820426,0.0,1.0144563068204253,True,False,False,第5天-A1游览风险,3539
第1天,19.5977121996366,3.215976641107168,0.4817355585294296,False,False,True,无,3540
第2天,18.891356577673722,1.1137004107374495,0.7776561669362729,False,False,True,无,3540
第3天,18.11777631532504,0.0,2.0177763153250416,False,False,True,无,3540
第4天,22.00404266304493,3.1151421915741904,2.9889004714707434,False,True,False,第4天返程超时,3540
第5天,18.83079528043704,1.430795280437041,0.0,False,False,True,无,3540
第1天,17.632696188452684,0.0,1.7326961884526866,False,False,True,无,3541
第2天,21.716320500320435,3.7702368691480004,0.9460836311724348,False,True,False,第2天返程超时,3541
第3天,16.1,0.0,0.0,False,False,True,无,3541
第4天,21.599692391447494,4.932246733710842,0.7674456577366522,False,True,False,第4天返程超时,3541
第5天,23.44580702154818,3.9810302882063335,2.064776733341845,True,True,False,第5天-A1游览风险；第5天返程超时,3541
第1天,18.600644857166305,2.073856101615267,0.6267887555510407,False,False,True,无,3542
第2天,17.0,0.0,0.0,False,False,True,无,3542
第3天,18.215067194920888,0.0,2.115067194920888,False,False,True,无,3542
第4天,18.368242488612502,2.4682424886125034,0.0,False,False,True,无,3542
第5天,20.29319623438337,2.8931962343833697,0.0,True,False,False,第5天-A1游览风险,3542
第1天,19.21071100365404,1.265374966137864,2.0453360375161758,False,False,True,无,3543
第2天,20.604654019676133,3.6046540196761305,0.0,False,False,True,无,3543
第3天,16.1,0.0,0.0,False,False,True,无,3543
第4天,20.757790196004088,4.2047373070736676,0.6530528889304231,True,False,False,第4天-A6游览风险,3543
第5天,20.966733525654945,3.51454494667078,0.052188578984165845,True,False,False,第5天-A1游览风险,3543
第1天,15.9,0.0,0.0,False,False,True,无,3544
第2天,21.977965030757257,2.2810524516474526,2.696912579109806,True,True,False,第2天-A10游览风险；第2天返程超时,3544
第3天,19.96870584835776,1.0776140740936908,2.7910917742640664,False,False,True,无,3544
第4天,19.196174574487724,3.2961745744877264,0.0,False,False,True,无,3544
第5天,22.73410487992097,4.668382024330794,0.6657228555901745,True,True,False,第5天-A1游览风险；第5天返程超时,3544
第1天,18.84493431925197,2.479066645312292,0.4658676739396763,False,False,True,无,3545
第2天,20.798746093157032,3.209088726019235,0.5896573671377956,True,False,False,第2天-A10游览风险,3545
第3天,19.645387855224367,3.5453878552243663,0.0,False,False,True,无,3545
第4天,17.482979886142665,0.0,1.5829798861426658,False,False,True,无,3545
第5天,17.4,0.0,0.0,False,False,True,无,3545
第1天,20.11449500697288,3.5883936822875313,0.6261013246853493,False,False,True,无,3546
第2天,19.901797534175913,0.0,2.9017975341759117,False,False,True,无,3546
第3天,19.30374375631127,3.2037437563112685,0.0,False,False,True,无,3546
第4天,18.673885642521615,2.7738856425216163,0.0,False,False,True,无,3546
第5天,21.27130010067037,3.8713001006703704,0.0,True,True,False,第5天-A1游览风险；第5天返程超时,3546
第1天,19.799379247974645,3.8993792479746454,0.0,False,False,True,无,3547
第2天,18.614433079390047,1.6144330793900454,0.0,False,False,True,无,3547
第3天,16.686064014016303,0.0,0.5860640140162996,False,False,True,无,3547
第4天,22.3272457061315,6.427245706131497,0.0,True,True,False,第4天-A6游览风险；第4天返程超时,3547
第5天,21.012797340658576,3.6127973406585747,0.0,True,True,False,第5天-A1游览风险；第5天返程超时,3547
第1天,17.979474962631436,2.0794749626314344,0.0,False,False,True,无,3548
第2天,17.0,0.0,0.0,False,False,True,无,3548
第3天,17.194452045334554,1.0944520453345539,0.0,False,False,True,无,3548
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3548
第5天,20.65366783035326,1.9002796942051305,1.3533881361481281,True,False,False,第5天-A1游览风险,3548
第1天,17.675445684792837,1.7754456847928353,0.0,False,False,True,无,3549
第2天,20.762135899219025,3.762135899219025,0.0,True,False,False,第2天-A10游览风险,3549
第3天,19.40370764883643,3.303707648836429,0.0,False,False,True,无,3549
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3549
第5天,19.917112592630403,1.8113999939729415,0.705712598657462,True,False,False,第5天-A1游览风险,3549
第1天,19.24393710803406,1.328438667510341,2.0154984405237215,False,False,True,无,3550
第2天,17.0,0.0,0.0,False,False,True,无,3550
第3天,18.89425140574681,1.9969216260253386,0.7973297797214745,False,False,True,无,3550
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3550
第5天,21.14171612615077,3.394312980311418,0.34740314583934995,True,True,False,第5天-A1游览风险；第5天返程超时,3550
第1天,24.3256127008186,6.130716801326487,2.2948958994921096,True,True,False,第1天-A3游览风险；第1天返程超时,3551
第2天,17.0,0.0,0.0,False,False,True,无,3551
第3天,16.1,0.0,0.0,False,False,True,无,3551
第4天,18.542529901447956,0.0,2.6425299014479577,False,False,True,无,3551
第5天,21.01716223179595,3.6171622317959518,0.0,False,True,False,第5天返程超时,3551
第1天,15.9,0.0,0.0,False,False,True,无,3552
第2天,18.589092842865547,1.5890928428655475,0.0,False,False,True,无,3552
第3天,19.17962353630644,3.0796235363064377,0.0,False,False,True,无,3552
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3552
第5天,17.432402021992303,0.0,0.03240202199230302,False,False,True,无,3552
第1天,19.90479901145137,3.082144647978713,0.9226543634726572,False,False,True,无,3553
第2天,22.14971876008261,5.149718760082607,0.0,True,True,False,第2天-A10游览风险；第2天返程超时,3553
第3天,17.52869738498209,0.0,1.4286973849820894,False,False,True,无,3553
第4天,17.473907814848175,0.0,1.5739078148481758,False,False,True,无,3553
第5天,19.7890248536591,0.0,2.3890248536591003,True,False,False,第5天-A1游览风险,3553
第1天,19.33281800418782,1.8348518930841209,1.5979661111036985,False,False,True,无,3554
第2天,24.54341378877238,5.122787419630914,2.420626369141467,True,True,False,第2天-A10游览风险；第2天返程超时,3554
第3天,17.157375161835176,0.25662526844871264,0.8007498933864636,False,False,True,无,3554
第4天,18.425195049112702,2.5251950491127033,0.0,False,False,True,无,3554
第5天,21.204564030224457,3.5493012471494234,0.2552627830750328,True,True,False,第5天-A1游览风险；第5天返程超时,3554
第1天,19.30787451392675,2.8119330878107536,0.5959414261159963,False,False,True,无,3555
第2天,17.0,0.0,0.0,False,False,True,无,3555
第3天,18.049206698929265,0.0,1.9492066989292645,False,False,True,无,3555
第4天,17.398238857820427,1.4982388578204278,0.0,False,False,True,无,3555
第5天,20.098453925670185,1.2523264167545238,1.4461275089156587,True,False,False,第5天-A1游览风险,3555
第1天,16.59917766290253,0.0,0.6991776629025277,False,False,True,无,3556
第2天,17.0,0.0,0.0,False,False,True,无,3556
第3天,18.332967468065952,0.8644319540686443,1.368535513997304,False,False,True,无,3556
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3556
第5天,19.884262772531546,2.0719135379725513,0.41234923455899475,True,False,False,第5天-A1游览风险,3556
第1天,22.429094243623652,4.006462343245262,2.5226319003783884,True,True,False,第1天-A3游览风险；第1天返程超时,3557
第2天,17.0,0.0,0.0,False,False,True,无,3557
第3天,16.1,0.0,0.0,False,False,True,无,3557
第4天,17.344208460761998,0.0,1.444208460761998,False,False,True,无,3557
第5天,19.327284016987313,1.9272840169873149,0.0,False,False,True,无,3557
第1天,19.02204843520332,2.578386174357024,0.5436622608462938,False,False,True,无,3558
第2天,20.054248438927406,3.054248438927408,0.0,False,False,True,无,3558
第3天,18.124850974585165,0.0,2.0248509745851626,False,False,True,无,3558
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3558
第5天,24.331704667499825,3.9802470626897124,2.9514576048101118,True,True,False,第5天-A1游览风险；第5天返程超时,3558
第1天,15.9,0.0,0.0,False,False,True,无,3559
第2天,21.87262740115938,3.6769803458447976,1.1956470553145837,False,True,False,第2天返程超时,3559
第3天,16.1,0.0,0.0,False,False,True,无,3559
第4天,19.677460646100656,3.777460646100658,0.0,True,False,False,第4天-A6游览风险,3559
第5天,22.021415939214624,2.233870562232222,2.387545376982402,True,True,False,第5天-A1游览风险；第5天返程超时,3559
第1天,20.534429572424482,2.3800394073905453,2.254390165033936,False,False,True,无,3560
第2天,21.535956839670547,3.8107965210237373,0.7251603186468116,True,True,False,第2天-A10游览风险；第2天返程超时,3560
第3天,17.21839963125603,1.1183996312560276,0.0,False,False,True,无,3560
第4天,20.789887223152242,4.610348236545283,0.2795389866069573,False,False,True,无,3560
第5天,20.359177908240284,1.1347253777760469,1.824452530464236,True,False,False,第5天-A1游览风险,3560
第1天,17.591988476166218,1.6919884761662192,0.0,False,False,True,无,3561
第2天,19.999570192622105,2.999570192622105,0.0,False,False,True,无,3561
第3天,16.1,0.0,0.0,False,False,True,无,3561
第4天,19.36463999934525,3.464639999345252,0.0,True,False,False,第4天-A6游览风险,3561
第5天,18.316654841695243,0.644213746677198,0.27244109501804437,True,False,False,第5天-A1游览风险,3561
第1天,15.9,0.0,0.0,False,False,True,无,3562
第2天,18.68317487714904,1.6831748771490394,0.0,False,False,True,无,3562
第3天,16.1,0.0,0.0,False,False,True,无,3562
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3562
第5天,19.84836801277469,0.0,2.4483680127746887,True,False,False,第5天-A1游览风险,3562
第1天,19.73627349068751,3.836273490687509,0.0,False,False,True,无,3563
第2天,19.686915434829466,0.34365916397086343,2.343256270858602,False,False,True,无,3563
第3天,20.05281006455583,1.8386780252912116,2.1141320392646135,False,False,True,无,3563
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3563
第5天,22.443272145893946,2.412364523302631,2.6309076225913173,True,True,False,第5天-A1游览风险；第5天返程超时,3563
第1天,15.9,0.0,0.0,False,False,True,无,3564
第2天,20.69798798169711,3.69798798169711,0.0,False,False,True,无,3564
第3天,16.69287021188463,0.0,0.5928702118846327,False,False,True,无,3564
第4天,20.15409572120563,4.25409572120563,0.0,False,False,True,无,3564
第5天,17.4,0.0,0.0,False,False,True,无,3564
第1天,18.352150527576903,2.4521505275769035,0.0,False,False,True,无,3565
第2天,20.360041907460435,3.286669489693267,0.07337241776716841,False,False,True,无,3565
第3天,16.1,0.0,0.0,False,False,True,无,3565
第4天,20.49495262860462,1.8240297114592041,2.7709229171454157,True,False,False,第4天-A6游览风险,3565
第5天,21.476362317021866,3.5274930263129245,0.548869290708943,False,True,False,第5天返程超时,3565
第1天,15.9,0.0,0.0,False,False,True,无,3566
第2天,18.146169180640143,1.146169180640142,0.0,False,False,True,无,3566
第3天,17.706471941724175,0.0,1.6064719417241733,False,False,True,无,3566
第4天,18.27404908871959,2.3740490887195893,0.0,False,False,True,无,3566
第5天,21.21791671648893,3.8179167164889303,0.0,False,True,False,第5天返程超时,3566
第1天,18.00467829278683,2.1046782927868306,0.0,False,False,True,无,3567
第2天,23.412458707317843,5.629492823885279,0.7829658834325605,True,True,False,第2天-A10游览风险；第2天返程超时,3567
第3天,18.430241178657894,2.330241178657892,0.0,False,False,True,无,3567
第4天,18.326492828281275,2.4264928282812757,0.0,False,False,True,无,3567
第5天,20.127655117378357,2.7276551173783576,0.0,True,False,False,第5天-A1游览风险,3567
第1天,15.9,0.0,0.0,False,False,True,无,3568
第2天,20.59100434235509,3.59100434235509,0.0,False,False,True,无,3568
第3天,16.1,0.0,0.0,False,False,True,无,3568
第4天,19.141061489548918,3.24106148954892,0.0,False,False,True,无,3568
第5天,17.4,0.0,0.0,False,False,True,无,3568
第1天,18.808230633606968,2.908230633606969,0.0,False,False,True,无,3569
第2天,18.5585319186941,1.5585319186940985,0.0,False,False,True,无,3569
第3天,19.31071741807781,3.210717418077811,0.0,False,False,True,无,3569
第4天,18.493478506968803,0.0,2.5934785069688044,False,False,True,无,3569
第5天,18.93740675868968,1.5374067586896816,0.0,False,False,True,无,3569
第1天,19.94614049620956,4.046140496209556,0.0,False,False,True,无,3570
第2天,21.49348665609111,4.493486656091109,0.0,False,True,False,第2天返程超时,3570
第3天,19.061871319649224,1.7926322685253702,1.1692390511238537,False,False,True,无,3570
第4天,16.5906774806583,0.0,0.6906774806582991,False,False,True,无,3570
第5天,19.418206821110346,2.018206821110343,0.0,True,False,False,第5天-A1游览风险,3570
第1天,15.9,0.0,0.0,False,False,True,无,3571
第2天,22.706146439292052,4.520009533448354,1.1861369058437004,True,True,False,第2天-A10游览风险；第2天返程超时,3571
第3天,18.264255757603912,2.164255757603911,0.0,False,False,True,无,3571
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3571
第5天,22.033805713942993,1.9480682976051233,2.6857374163378673,True,True,False,第5天-A1游览风险；第5天返程超时,3571
第1天,19.254695525584136,3.3546955255841335,0.0,False,False,True,无,3572
第2天,20.75851246719877,2.6315374260484115,1.1269750411503614,False,False,True,无,3572
第3天,22.33058831862392,3.4965564303988117,2.734031888225107,False,True,False,第3天返程超时,3572
第4天,16.847090324307054,0.0,0.9470903243070548,False,False,True,无,3572
第5天,19.467934268045934,0.0,2.067934268045934,True,False,False,第5天-A1游览风险,3572
第1天,18.975120409300164,3.0751204093001654,0.0,False,False,True,无,3573
第2天,18.14245551197542,0.0,1.1424555119754205,False,False,True,无,3573
第3天,19.51828473236808,2.31859180450961,1.0996929278584664,False,False,True,无,3573
第4天,18.26003061496506,0.0,2.360030614965061,False,False,True,无,3573
第5天,19.557779025055336,0.0,2.1577790250553353,True,False,False,第5天-A1游览风险,3573
第1天,15.9,0.0,0.0,False,False,True,无,3574
第2天,20.0695456563334,2.318846679890198,0.7506989764432014,False,False,True,无,3574
第3天,20.782178964693106,2.526844538518219,2.155334426174885,True,False,False,第3天-A2游览风险,3574
第4天,19.539037688671154,3.639037688671156,0.0,True,False,False,第4天-A6游览风险,3574
第5天,19.146464025377284,0.0,1.7464640253772863,True,False,False,第5天-A1游览风险,3574
第1天,19.38045507421502,3.48045507421502,0.0,False,False,True,无,3575
第2天,18.84305434612081,0.0,1.843054346120807,False,False,True,无,3575
第3天,19.891079370776932,1.7507669379471191,2.040312432829812,True,False,False,第3天-A2游览风险,3575
第4天,17.861654363874745,0.0,1.9616543638747452,False,False,True,无,3575
第5天,21.15260775062888,3.6804259222117626,0.07218182841711807,False,True,False,第5天返程超时,3575
第1天,18.375775789578515,2.405864566807656,0.06991122277085826,False,False,True,无,3576
第2天,19.01364068271822,1.2313569838227156,0.7822836988955038,False,False,True,无,3576
第3天,20.011530108769406,1.4938095567213043,2.4177205520481038,False,False,True,无,3576
第4天,17.90222503435242,0.0,2.0022250343524197,False,False,True,无,3576
第5天,20.433141525644018,3.03314152564402,0.0,False,False,True,无,3576
第1天,18.97432671280896,3.0641912172567998,0.010135495552160423,False,False,True,无,3577
第2天,19.51880296456524,0.0,2.51880296456524,False,False,True,无,3577
第3天,16.1,0.0,0.0,False,False,True,无,3577
第4天,18.005865596775323,2.105865596775323,0.0,False,False,True,无,3577
第5天,18.976291714288863,0.0,1.5762917142888622,True,False,False,第5天-A1游览风险,3577
第1天,19.644806304306716,3.7448063043067163,0.0,False,False,True,无,3578
第2天,23.707470513372144,6.707470513372144,0.0,True,True,False,第2天-A10游览风险；第2天返程超时,3578
第3天,17.658667639718825,0.0,1.5586676397188253,False,False,True,无,3578
第4天,18.47285117015964,1.1560319024506807,1.4168192677089606,False,False,True,无,3578
第5天,18.919959929969504,1.5199599299695046,0.0,True,False,False,第5天-A1游览风险,3578
第1天,19.496200023287663,3.596200023287663,0.0,False,False,True,无,3579
第2天,19.33185650946324,0.5603544320803997,1.7715020773828403,False,False,True,无,3579
第3天,19.049906318673248,2.949906318673248,0.0,False,False,True,无,3579
第4天,15.899999999999999,0.0,0.0,False,False,True,无,3579
第5天,17.4,0.0,0.0,False,False,True,无,3579
第1天,16.797075348786315,0.0,0.8970753487863136,False,False,True,无,3580
第2天,19.263930123622696,1.4228787473129105,0.8410513763097853,False,False,True,无,3580
第3天,20.968190151017843,4.868190151017844,0.0,True,False,False,第3天-A2游览风险,3580
第4天,18.419366841326433,2.5193668413264323,0.0,False,False,True,无,3580
第5天,17.4,0.0,0.0,False,False,True,无,3580
第1天,23.165218224102503,4.419978158022575,2.8452400660799277,True,True,False,第1天-A3游览风险；第1天返程超时,3581
第2天,18.199129946072055,1.1991299460720573,0.0,False,False,True,无,3581
第3天,19.345000276647003,3.2450002766469996,0.0,False,False,True,无,3581
第4天,16.67654485453633,0.0,0.7765448545363327,False,False,True,无,3581
第5天,19.44835470365601,2.048354703656007,0.0,True,False,False,第5天-A1游览风险,3581
第1天,15.9,0.0,0.0,False,False,True,无,3582
第2天,22.452960468929216,3.7797449618302155,1.6732155070990016,True,True,False,第2天-A10游览风险；第2天返程超时,3582
第3天,18.153528240732886,0.0,2.053528240732886,False,False,True,无,3582
第4天,16.260429907733688,0.3604299077336884,0.0,False,False,True,无,3582
第5天,21.061445699215877,1.483657647797745,2.177788051418132,True,True,False,第5天-A1游览风险；第5天返程超时,3582
