是否达标,失败原因,游览约束达标,返程约束达标,道路总延误h,排队总延误h,失败日期,模拟编号
False,both,False,False,11.392714020430855,4.281262175892413,第2天、第4天、第5天,4640
True,none,True,True,4.97674762553291,5.755265683468773,无,4641
False,both,False,False,8.069688289156629,2.786596433566505,第5天,4642
False,both,False,False,11.44367922320633,2.69349949768643,第2天、第3天,4643
False,queue,False,True,4.7922695340006625,5.5186970040847,第5天,4644
False,both,False,False,10.749546911926926,3.216810902722893,第2天、第5天,4645
False,queue,False,True,6.610831059886675,3.5489469295128324,第3天、第5天,4646
False,both,False,False,8.602540809721166,4.508416644051557,第5天,4647
False,both,False,False,7.932065406049195,3.9291449730502137,第5天,4648
False,both,False,False,17.895780109930186,2.853042905137996,第3天、第5天,4649
False,queue,False,True,1.8427633355969832,6.3882387280255415,第5天,4650
False,both,False,False,3.2191254387967785,5.713726701190579,第3天、第5天,4651
False,queue,False,True,6.275866049581623,4.680076937899249,第5天,4652
False,both,False,False,15.32937790128129,4.811471892421088,第1天、第2天、第4天、第5天,4653
False,both,False,False,8.876700654758963,4.3231795848268755,第2天、第5天,4654
False,both,False,False,9.312175885715881,4.043558935419956,第5天,4655
False,both,False,False,8.82313386698016,5.033218584223402,第1天、第5天,4656
False,queue,False,True,5.498679791817974,4.598712968741625,第5天,4657
False,both,False,False,12.76373904879409,3.259289593872274,第2天、第4天、第5天,4658
True,none,True,True,7.005607249073698,1.0131329719577562,无,4659
False,both,False,False,7.885266024310196,6.37147998023992,第2天、第5天,4660
False,both,False,False,9.76028151333811,8.096868658624679,第2天、第5天,4661
True,none,True,True,12.683957962501648,0.971413156675383,无,4662
False,queue,False,True,8.596707857283658,1.6348257195247835,第2天、第4天、第5天,4663
False,both,False,False,13.027885673310976,1.2081941000996435,第3天、第5天,4664
False,queue,False,True,3.4596182090893066,4.045372079654434,第5天,4665
True,none,True,True,9.811834906679636,2.2349074063246386,无,4666
False,both,False,False,13.550100909147854,0.6178445054284419,第2天、第3天、第5天,4667
False,queue,False,True,4.602208194822836,2.924705628736875,第5天,4668
False,both,False,False,13.631842331843893,5.722728167587967,第1天、第5天,4669
False,traffic,True,False,6.103396134510366,1.599553584725261,第1天,4670
False,both,False,False,14.54379160895322,4.162585669283281,第3天、第4天、第5天,4671
True,none,True,True,5.7745840404668805,0.8627423772866036,无,4672
False,queue,False,True,3.1237388104857327,3.263202059987125,第5天,4673
True,none,True,True,1.6818869939221315,2.8360420167992264,无,4674
False,queue,False,True,7.161574546175908,5.198294610590876,第3天,4675
False,both,False,False,12.173367211425552,0.6552138763601483,第4天、第5天,4676
False,both,False,False,9.331011250401659,4.215547643244109,第5天,4677
False,both,False,False,8.76662927420824,2.0534772523253415,第2天、第5天,4678
False,both,False,False,6.39882995226577,1.7872048883559808,第2天,4679
True,none,True,True,5.857239647332499,2.6449208214424025,无,4680
False,both,False,False,11.952812680868394,0.1542630933937451,第5天,4681
False,queue,False,True,3.3443702006468032,4.302197685658125,第5天,4682
False,queue,False,True,4.194070849177734,5.612676417265545,第5天,4683
False,queue,False,True,1.6457335717293042,1.760124199970619,第5天,4684
False,both,False,False,8.255757037274918,3.3016629248539067,第2天、第5天,4685
True,none,True,True,5.297960933478277,3.445409854723212,无,4686
False,both,False,False,6.787840396536573,4.572354944465249,第2天、第5天,4687
True,none,True,True,4.808139593399057,6.317807415883866,无,4688
False,queue,False,True,6.497415363399465,3.6578361944441853,第5天,4689
True,none,True,True,4.800444323235771,4.583408939605885,无,4690
False,queue,False,True,4.472082284832361,8.384293212778719,第5天,4691
False,both,False,False,6.798982802380941,3.0085098658573166,第5天,4692
False,queue,False,True,0.0,4.7916931232573665,第5天,4693
False,both,False,False,10.691528389209445,1.2522771171281657,第3天、第5天,4694
True,none,True,True,7.475034153515642,1.6951931392268758,无,4695
False,both,False,False,8.975785466246213,6.941768172017886,第5天,4696
False,queue,False,True,7.05662327930401,2.0147211504140823,第5天,4697
False,both,False,False,14.372127382938116,2.2483646174631384,第2天、第5天,4698
False,both,False,False,13.48297517840332,1.239718970105363,第2天、第3天、第5天,4699
False,both,False,False,18.61614068072324,3.2297870973442846,第2天、第4天、第5天,4700
True,none,True,True,3.5828593199175245,3.205397104840128,无,4701
False,queue,False,True,5.873900523048484,5.639012057395313,第5天,4702
False,queue,False,True,5.775098922953041,3.52153635906224,第5天,4703
False,both,False,False,10.476616625867182,4.056729660536786,第4天,4704
False,queue,False,True,4.610693404611508,5.634487915308654,第5天,4705
False,queue,False,True,8.841765985674476,1.3065093902303537,第3天、第5天,4706
False,queue,False,True,7.391669066918405,4.573268345084938,第5天,4707
False,both,False,False,3.8749428156412318,4.513761935092246,第2天、第5天,4708
False,queue,False,True,1.269963153820389,5.400818323360151,第5天,4709
False,both,False,False,7.883644628332997,3.746972415613642,第2天、第5天,4710
False,queue,False,True,5.499336023922321,3.954006749126762,第5天,4711
False,both,False,False,9.189133990355707,3.7586926871302775,第5天,4712
False,both,False,False,7.431779815244235,6.2807091053180155,第2天、第5天,4713
False,both,False,False,10.19657495300078,2.3128958643510167,第2天、第4天、第5天,4714
False,both,False,False,13.400622414631162,5.489561418512775,第2天,4715
False,both,False,False,9.554579235692902,4.608790440746728,第5天,4716
False,queue,False,True,3.130392422784777,5.954000997339032,第5天,4717
False,queue,False,True,10.438225862831196,3.699895764154461,第3天、第5天,4718
True,none,True,True,6.880037553632856,2.698889683729401,无,4719
False,both,False,False,10.079268023893675,3.1392028097570277,第2天、第3天、第5天,4720
False,both,False,False,16.976300565097553,4.449368859776588,第1天、第4天、第5天,4721
False,both,False,False,8.56261686188791,2.011417020726329,第5天,4722
False,queue,False,True,7.553225085194268,3.768979514356615,第5天,4723
False,queue,False,True,0.0,4.293081421434586,第5天,4724
False,both,False,False,11.856045671428113,5.89279551679466,第2天、第3天、第5天,4725
False,both,False,False,10.111462830177008,2.6202841041368057,第5天,4726
False,queue,False,True,7.146234532431692,6.686843639318955,第2天、第5天,4727
False,both,False,False,11.180478460082622,2.04756911463987,第5天,4728
False,queue,False,True,8.812744486851104,0.8404527046625675,第5天,4729
False,both,False,False,12.217962503132966,2.358890518266721,第2天、第5天,4730
False,queue,False,True,4.243604472685321,6.384915776807548,第5天,4731
False,both,False,False,13.366573627233137,4.353667772679053,第2天、第5天,4732
False,queue,False,True,1.5886687326994928,1.921318633478348,第5天,4733
False,both,False,False,9.913078646875531,4.0803097440126255,第1天、第5天,4734
False,both,False,False,10.732226285631292,4.345788668883184,第2天、第5天,4735
False,both,False,False,2.5790717146402145,2.7767040693112954,第5天,4736
False,traffic,True,False,7.15843158182272,1.776101417586452,第2天,4737
False,queue,False,True,4.768864899347046,1.2768568472286712,第5天,4738
False,both,False,False,3.3573593517345612,4.475193399603131,第2天、第5天,4739
False,both,False,False,10.443638186826258,0.7977975157987796,第1天、第5天,4740
False,traffic,True,False,6.280627581691086,6.970167093371666,第1天、第3天,4741
False,queue,False,True,7.849946321401505,5.152052000826428,第2天、第5天,4742
False,queue,False,True,11.15327925650892,1.8814376262816659,第5天,4743
False,queue,False,True,5.380143821440473,0.5674444478760239,第5天,4744
True,none,True,True,11.261044580189296,0.0,无,4745
True,none,True,True,3.924626574459962,0.6982923330616676,无,4746
False,both,False,False,12.690581043902245,5.714069584898386,第1天、第5天,4747
False,both,False,False,11.248537226913138,1.5699877705971472,第5天,4748
False,queue,False,True,3.9823770766252884,2.1406548356823865,第3天,4749
False,both,False,False,11.417552969292704,3.4526880630456227,第2天、第5天,4750
False,queue,False,True,6.053077625746644,1.175460181619127,第4天,4751
False,both,False,False,13.451329052549932,3.7364872814856236,第3天、第5天,4752
False,both,False,False,10.096880021158128,5.090428044887271,第3天、第5天,4753
False,queue,False,True,6.852931087603645,4.381223306202043,第3天、第5天,4754
True,none,True,True,5.839191754634191,1.8129272943562502,无,4755
True,none,True,True,8.85764340644723,3.0856048838566243,无,4756
False,queue,False,True,6.43943281064962,6.247867558915738,第2天、第5天,4757
False,both,False,False,19.04387418946303,3.812773259575244,第2天、第4天、第5天,4758
False,both,False,False,10.232116820770491,4.023279573716489,第2天、第5天,4759
False,queue,False,True,0.0,3.6724051286314006,第5天,4760
False,both,False,False,10.701665564008284,2.67487718399725,第2天、第5天,4761
False,both,False,False,11.311726878141094,1.5976183502007233,第4天、第5天,4762
False,queue,False,True,6.4972834468946825,3.624417921514423,第5天,4763
False,queue,False,True,6.318153632701646,6.677148915106081,第5天,4764
False,queue,False,True,3.345540067343459,4.59540041404196,第5天,4765
False,queue,False,True,6.1324938900085835,3.4703702563354537,第5天,4766
False,both,False,False,16.864025500492932,1.3137067098790451,第2天、第4天、第5天,4767
False,both,False,False,11.78348281854977,6.561380280925572,第1天、第5天,4768
False,queue,False,True,3.447887895360565,5.070808649601685,第5天,4769
False,both,False,False,13.011689398211484,3.4372852566744134,第4天、第5天,4770
False,queue,False,True,6.8217444198248955,5.914442373639751,第3天,4771
False,both,False,False,8.278934118082645,2.4455613698680114,第5天,4772
False,both,False,False,10.034326054627439,5.77512457171594,第5天,4773
False,queue,False,True,7.230126619338297,0.40250403954443237,第3天、第5天,4774
False,queue,False,True,2.302886667474602,6.096403115177629,第5天,4775
False,queue,False,True,10.046893454392517,4.0878062043013985,第3天、第5天,4776
False,traffic,True,False,10.85478241707825,0.5487719378006888,第5天,4777
False,both,False,False,7.900797470018148,4.445066108484579,第1天、第3天、第5天,4778
False,queue,False,True,4.196387338119452,6.7702398836685855,第5天,4779
False,both,False,False,6.276001254908511,5.765884336195616,第2天、第5天,4780
False,both,False,False,9.438265281313491,3.469196978967246,第2天、第3天,4781
False,both,False,False,6.126639742292424,5.931325315889886,第4天,4782
False,both,False,False,13.982454156715729,4.019482426460245,第5天,4783
False,queue,False,True,3.1539513290879087,5.250919476146277,第5天,4784
False,both,False,False,8.909476777801018,2.5151345912376435,第5天,4785
False,both,False,False,9.245139825432057,3.6137302007876984,第5天,4786
True,none,True,True,0.0,2.646356480203348,无,4787
False,both,False,False,11.094074569676819,3.790807838945948,第2天、第3天、第5天,4788
False,both,False,False,7.063762654752901,5.680017969786481,第2天,4789
False,both,False,False,6.565592950129217,4.805438282241808,第1天、第5天,4790
False,both,False,False,9.79799699734294,6.030844167992466,第4天、第5天,4791
False,queue,False,True,4.208150450672787,1.5000205851202275,第5天,4792
False,both,False,False,7.634310603638048,3.8850735004390824,第2天、第5天,4793
False,both,False,False,5.338479168024877,2.2969994573878747,第1天、第5天,4794
False,both,False,False,3.8090629712962016,3.5213461267349015,第2天、第5天,4795
False,both,False,False,14.381800684328,1.7646430882979192,第2天、第3天、第5天,4796
True,none,True,True,6.531218912384038,4.515492018060394,无,4797
False,queue,False,True,6.340502856263087,2.8767006323304516,第5天,4798
False,both,False,False,16.76371767734261,3.0030059031006227,第1天、第2天,4799
True,none,True,True,0.0,4.157968482908434,无,4800
True,none,True,True,3.1299860000872983,3.5421282182199,无,4801
False,queue,False,True,3.289861249565971,2.2413134600644993,第5天,4802
False,queue,False,True,5.566057173784069,3.7195896033891716,第5天,4803
False,queue,False,True,5.361355374633063,0.9765243397344154,第5天,4804
True,none,True,True,4.503573348067839,3.1516093340602724,无,4805
True,none,True,True,5.986632463214357,4.891018894730783,无,4806
False,both,False,False,12.80786114305575,2.698534772117495,第3天、第4天、第5天,4807
False,queue,False,True,6.5199437817055195,5.388612814664048,第5天,4808
False,queue,False,True,2.3361324747611674,1.2402434380083842,第5天,4809
False,queue,False,True,9.962602750242093,4.3930310399150905,第5天,4810
False,queue,False,True,12.232668830798133,3.0298587796737504,第5天,4811
False,both,False,False,13.761619276073068,3.290712222310944,第2天、第5天,4812
False,both,False,False,7.242873895682729,5.2825340650819514,第5天,4813
False,both,False,False,10.427778320957458,5.439789084581905,第1天、第2天、第5天,4814
False,both,False,False,5.586201417601755,3.6686050822988845,第3天、第5天,4815
True,none,True,True,7.5021711579357575,3.9439699914890944,无,4816
False,both,False,False,8.390282002011446,4.812178510010169,第5天,4817
False,queue,False,True,8.10406846744893,2.7876892995981204,第3天,4818
False,queue,False,True,3.829200796980547,1.8236442795039909,第5天,4819
True,none,True,True,11.096219422036805,0.5431646830166138,无,4820
False,queue,False,True,11.09414799532718,2.0959690999162524,第4天,4821
False,both,False,False,13.816770296670846,1.8119013611600472,第4天,4822
False,both,False,False,10.809240299746367,3.4024088650486957,第5天,4823
False,queue,False,True,7.067566815316431,3.1029357229259644,第5天,4824
False,both,False,False,2.7262911212101844,6.752850127303946,第3天,4825
False,queue,False,True,8.724718949969509,0.0,第5天,4826
False,both,False,False,9.116158327442438,3.3913736439929187,第2天、第4天、第5天,4827
False,both,False,False,6.399213044575784,6.133974109840574,第5天,4828
False,queue,False,True,6.828444061745726,4.235634728613538,第5天,4829
False,both,False,False,7.692688984905793,4.8984207902780454,第2天、第5天,4830
False,queue,False,True,15.561454091317536,2.0514509245325447,第5天,4831
False,both,False,False,9.541468976528643,5.324685829214372,第3天、第5天,4832
False,both,False,False,8.07518712994592,3.6468216595835727,第4天、第5天,4833
False,queue,False,True,7.7589869328951915,5.248667101964477,第3天,4834
False,traffic,True,False,9.471203479498833,0.6970797258421533,第3天,4835
False,both,False,False,1.5357108834408586,8.467069986812412,第2天、第5天,4836
False,queue,False,True,6.087376623989489,3.2240655387200463,第5天,4837
False,queue,False,True,2.510309453467702,3.2190853826475174,第5天,4838
False,queue,False,True,6.719583425883786,2.4832776277108075,第5天,4839
True,none,True,True,4.608283408955782,1.222295319002379,无,4840
True,none,True,True,2.292972647415656,3.518212944723984,无,4841
False,both,False,False,15.352517690468416,2.91185250512696,第3天、第4天、第5天,4842
True,none,True,True,0.32048325912176784,3.3566807797888267,无,4843
False,queue,False,True,5.881206348468414,1.7512021079838098,第2天,4844
False,queue,False,True,7.568251405313314,3.201786331134926,第5天,4845
False,both,False,False,6.965908008771871,2.234522670412917,第5天,4846
False,queue,False,True,6.91187452203757,2.4621374262868936,第2天,4847
False,queue,False,True,13.960129478331313,2.343255021541001,第5天,4848
False,traffic,True,False,7.711270555360915,1.4332722146285155,第5天,4849
False,both,False,False,4.087836553379788,3.822232885390671,第5天,4850
True,none,True,True,4.343648557701412,0.7428902158548149,无,4851
False,both,False,False,11.343376605887137,0.833478960903869,第2天、第5天,4852
False,queue,False,True,6.84542794191222,0.48452239427481925,第4天,4853
True,none,True,True,2.98142208447266,0.8423009942540831,无,4854
False,queue,False,True,6.013731867385086,2.270272552253369,第3天、第5天,4855
True,none,True,True,5.49036625517773,0.9650036376979936,无,4856
False,queue,False,True,8.510010370219396,3.0335455140092455,第5天,4857
True,none,True,True,2.7079729693631585,0.8416160151779241,无,4858
True,none,True,True,4.6185685014023825,2.7844794044875423,无,4859
True,none,True,True,12.533092873520987,2.4835663004895236,无,4860
False,both,False,False,9.771299380269793,4.330380202448374,第4天、第5天,4861
False,queue,False,True,3.9801037257056624,0.9459067339772722,第5天,4862
False,queue,False,True,4.837323830417429,2.006832396708641,第3天,4863
False,queue,False,True,8.670465262601846,3.2571955396947017,第2天、第5天,4864
False,both,False,False,6.923536450904894,6.10865165806266,第3天、第5天,4865
False,both,False,False,13.750711906691322,3.3045438387839456,第4天、第5天,4866
False,queue,False,True,4.374207548856007,2.4228108248116884,第2天、第5天,4867
False,both,False,False,10.829107023432245,5.485453574910313,第1天、第5天,4868
False,queue,False,True,2.211867849094608,6.68318375851786,第4天、第5天,4869
False,queue,False,True,7.478374837386964,0.0,第3天、第5天,4870
False,both,False,False,7.821372994096222,6.280685233280361,第2天、第3天、第5天,4871
False,traffic,True,False,2.992930652253058,4.525409806930611,第3天,4872
False,both,False,False,15.797373136873308,4.4957548712587965,第1天、第2天、第5天,4873
False,traffic,True,False,11.311683652152752,2.1691089023826815,第4天,4874
False,queue,False,True,7.663567920818615,3.2609199062285548,第4天,4875
True,none,True,True,8.882714494688962,7.184727149305992,无,4876
False,both,False,False,4.22013267594746,1.830227513700565,第5天,4877
False,queue,False,True,11.661916139065971,0.9571590785564587,第4天、第5天,4878
False,both,False,False,7.2949049900867,2.8268420162152292,第4天、第5天,4879
False,queue,False,True,10.231297867084702,2.8463582323165006,第4天、第5天,4880
False,both,False,False,16.041495308747002,3.7679901703664607,第4天、第5天,4881
False,both,False,False,8.814156976441907,2.507162666493752,第2天、第5天,4882
False,queue,False,True,1.4043524309594868,4.67851173586932,第5天,4883
False,queue,False,True,5.73893939095227,5.923423327759045,第4天、第5天,4884
False,queue,False,True,2.801488109453021,7.772034692155355,第5天,4885
False,both,False,False,5.901688163423414,5.28080857385281,第2天、第5天,4886
False,both,False,False,10.78856343076882,3.208339014406672,第4天、第5天,4887
False,both,False,False,5.513772353386207,6.746130519195168,第3天、第5天,4888
False,both,False,False,8.745173938333616,3.3665193302021965,第2天,4889
False,both,False,False,1.395966117481255,7.639394472986834,第5天,4890
False,both,False,False,8.992642559179753,2.679908998160629,第4天、第5天,4891
False,both,False,False,7.909522192385188,2.8384751258234298,第2天、第5天,4892
False,queue,False,True,3.955607806011571,7.753270408656059,第3天、第5天,4893
True,none,True,True,3.8847977305811527,0.3242027466199955,无,4894
False,both,False,False,13.5620515325307,7.2367199831683955,第1天、第2天、第5天,4895
False,both,False,False,13.424245925232409,3.525743710814652,第2天、第4天,4896
False,both,False,False,8.396559766696127,4.098563572309271,第5天,4897
True,none,True,True,4.960567530638201,4.671315793936574,无,4898
False,queue,False,True,7.2280600921280165,0.19866190384598592,第5天,4899
True,none,True,True,3.9703039703555385,1.090242357395282,无,4900
False,both,False,False,13.455577839147697,4.594189039925604,第1天、第2天、第5天,4901
True,none,True,True,6.6021442820811735,2.3271500022403346,无,4902
False,both,False,False,9.840227896254252,5.160714874045487,第3天、第5天,4903
False,both,False,False,8.475513331399172,1.4985252686804693,第5天,4904
False,queue,False,True,5.8086672708736256,1.3320710816146872,第5天,4905
True,none,True,True,0.0,1.6573594732833647,无,4906
False,both,False,False,11.007273092846495,4.428176920951689,第1天、第3天、第5天,4907
False,queue,False,True,8.197306599574986,2.5548489198129003,第3天、第5天,4908
False,queue,False,True,5.541922961699617,5.72635337528037,第3天,4909
False,queue,False,True,0.7399792191617842,6.605106315378787,第5天,4910
False,both,False,False,13.493799529707927,1.7926180522145527,第1天、第5天,4911
False,queue,False,True,2.8096112535627475,5.801492457407033,第4天,4912
False,both,False,False,8.325168203584397,6.951516360682733,第3天、第5天,4913
True,none,True,True,2.9877218324346284,2.933693362014304,无,4914
False,both,False,False,8.714961204468295,2.4504799187582043,第5天,4915
False,queue,False,True,1.6681682864928868,2.208942435841861,第5天,4916
False,queue,False,True,4.551807660014973,4.321522910304742,第2天,4917
False,both,False,False,11.360072644294059,3.581020494102118,第2天、第5天,4918
False,both,False,False,7.858882726537141,7.049614322794968,第1天、第4天、第5天,4919
False,queue,False,True,3.450877818173322,4.389184116903047,第5天,4920
False,traffic,True,False,10.420251303485996,2.7532530103122475,第4天,4921
False,both,False,False,4.653723006870457,0.6914368154096349,第2天,4922
False,queue,False,True,9.710408092547363,2.6504063403667244,第3天、第5天,4923
False,queue,False,True,5.470886857048678,6.369780256426576,第5天,4924
False,both,False,False,11.111458340096192,3.2010913064578,第2天、第5天,4925
False,both,False,False,6.366310507299555,4.115028407169628,第3天、第5天,4926
True,none,True,True,4.066518782466042,2.092144542297462,无,4927
True,none,True,True,1.2528553528577342,5.162939724300644,无,4928
True,none,True,True,3.2683862026501864,2.3280753780952503,无,4929
False,queue,False,True,6.9840679296269395,2.415728360860908,第5天,4930
False,queue,False,True,6.012567107689772,1.1392414747446131,第4天,4931
False,queue,False,True,3.8929031468884183,4.784850380270249,第5天,4932
False,both,False,False,14.944329451022014,3.8655458890264365,第2天、第3天、第4天、第5天,4933
False,both,False,False,6.02864541280506,1.8841704992622181,第5天,4934
False,both,False,False,15.666745887871881,0.9518517222214912,第2天、第3天、第5天,4935
False,queue,False,True,10.12918460391199,2.353148068185001,第4天、第5天,4936
False,queue,False,True,4.915791781120777,4.222387939130683,第5天,4937
False,queue,False,True,1.2430897552749176,6.0569640970641885,第5天,4938
False,queue,False,True,15.906198471152296,0.0,第5天,4939
False,queue,False,True,4.166810452196842,3.4573183697085104,第5天,4940
False,queue,False,True,5.239681510870557,0.0,第4天,4941
False,both,False,False,14.186529440996033,3.580799186574462,第2天、第3天、第5天,4942
False,queue,False,True,3.8460258020133002,3.6060648198970124,第5天,4943
False,queue,False,True,4.318660283582218,3.7279117395268098,第5天,4944
False,both,False,False,6.622499061334883,3.0714721521942794,第5天,4945
False,both,False,False,5.585137212460415,2.610406742140201,第2天、第5天,4946
False,queue,False,True,7.283241804476383,2.3225727301374786,第4天,4947
False,both,False,False,5.95452139744982,1.5600634964945268,第2天、第5天,4948
False,both,False,False,9.69394442623566,5.739950988356243,第4天、第5天,4949
False,both,False,False,10.776173104637284,3.4178652246775636,第5天,4950
False,queue,False,True,8.222470101170874,1.7241384252117093,第3天、第5天,4951
False,queue,False,True,7.04421342602127,3.4466501978007917,第5天,4952
False,traffic,True,False,5.070402504659945,5.94457610561457,第5天,4953
False,queue,False,True,4.161813058968653,2.12522986092557,第5天,4954
False,queue,False,True,7.8147951686815755,5.990520556977353,第2天,4955
False,both,False,False,11.990118379992927,1.3356229221010016,第1天、第5天,4956
False,queue,False,True,3.2541851429386783,2.796873284835348,第5天,4957
False,queue,False,True,8.302649541650197,3.57850774513099,第4天,4958
False,queue,False,True,3.5476466175822,4.631124623611289,第5天,4959
False,both,False,False,7.808489846496077,2.727204866031764,第5天,4960
True,none,True,True,11.583078390577196,3.0883799711506907,无,4961
False,queue,False,True,8.605192910788691,6.733676139356904,第5天,4962
False,both,False,False,7.161902874859608,6.97230789760167,第2天、第5天,4963
False,queue,False,True,10.911447671142012,3.404307622683742,第5天,4964
True,none,True,True,3.3915584215967804,1.581073127204215,无,4965
False,both,False,False,5.684141595807249,6.718857433228266,第2天、第5天,4966
False,queue,False,True,12.592322068854568,0.0,第3天、第4天、第5天,4967
False,both,False,False,13.179979990606125,2.8243110160513245,第2天、第5天,4968
False,queue,False,True,7.9425460654902516,5.911845530210478,第5天,4969
False,both,False,False,4.057018246980883,4.542204922952015,第3天、第5天,4970
False,both,False,False,12.708728877645484,6.445718084652372,第2天、第4天、第5天,4971
False,traffic,True,False,5.791101846665618,0.7861890177369306,第3天,4972
False,both,False,False,10.658390017033351,3.662958607090265,第2天、第5天,4973
False,queue,False,True,3.4205537949564193,4.216859923416665,第5天,4974
False,both,False,False,11.971816229738348,3.349841908570259,第1天、第2天、第4天,4975
False,queue,False,True,3.424728832623626,1.5486253641979624,第5天,4976
False,both,False,False,12.630755544888999,9.855589780225559,第2天、第3天、第5天,4977
True,none,True,True,8.471748819656172,2.0823546424661803,无,4978
True,none,True,True,0.0,4.299102063995751,无,4979
False,traffic,True,False,8.200045976616108,2.8173858958754705,第3天,4980
False,both,False,False,9.195096824757314,5.177054186489994,第1天、第2天、第5天,4981
False,queue,False,True,8.822270582940163,1.6729177764088137,第5天,4982
True,none,True,True,2.4058556079240474,3.1843533826988235,无,4983
True,none,True,True,5.402829596011797,1.713999826623343,无,4984
False,queue,False,True,5.896991625585175,0.21739593962497317,第5天,4985
False,both,False,False,5.205607737150672,4.810490157592287,第3天、第5天,4986
False,both,False,False,6.290206515876017,4.993512543565098,第2天、第5天,4987
True,none,True,True,3.2221088427249343,0.7622313336971096,无,4988
False,both,False,False,8.281845323132845,3.4039174414661435,第2天、第3天、第5天,4989
False,both,False,False,12.22349920267242,2.7824592736925196,第1天、第5天,4990
False,both,False,False,9.001559559864589,6.756384977767826,第2天,4991
False,both,False,False,10.938891138671194,1.785128329299024,第5天,4992
False,both,False,False,14.489121936936172,7.6011625281104465,第2天、第3天、第4天、第5天,4993
False,queue,False,True,2.154841551892224,7.294445448003318,第5天,4994
False,queue,False,True,1.0637448169502988,4.378933878084579,第5天,4995
False,both,False,False,12.302176432687398,1.5934693442561296,第5天,4996
False,queue,False,True,4.117539751515921,5.632591939226925,第5天,4997
False,both,False,False,9.49368210348173,1.801139235250516,第2天,4998
True,none,True,True,4.266398207746389,0.702155142304182,无,4999
False,both,False,False,8.43886906540812,5.768753154698656,第2天、第5天,5000
False,queue,False,True,4.406919973598549,2.0022813244418143,第5天,5001
False,both,False,False,10.660247383571427,4.824206102067904,第3天、第5天,5002
False,queue,False,True,1.2330922527679338,4.344592674251577,第5天,5003
False,both,False,False,7.703065027088433,9.088578113576654,第1天、第3天、第5天,5004
False,both,False,False,9.216970158935698,0.892229231220388,第2天、第5天,5005
False,queue,False,True,3.7131998874837397,1.8253106717332397,第5天,5006
False,both,False,False,7.005079053915064,4.254568399514508,第2天、第5天,5007
False,queue,False,True,5.71590387387902,1.4804109505749279,第5天,5008
False,both,False,False,6.298468556951883,4.087679388081138,第5天,5009
False,traffic,True,False,7.27951221467219,0.8793267515192758,第4天,5010
False,queue,False,True,7.06673983012761,3.915614415647077,第5天,5011
False,queue,False,True,6.258436800386445,4.8392529166922,第5天,5012
False,queue,False,True,4.233581146256634,4.281791443316644,第5天,5013
False,queue,False,True,4.792570886233049,5.691120095105606,第4天、第5天,5014
False,queue,False,True,8.22857143315965,1.5514040132118097,第2天、第5天,5015
False,queue,False,True,7.92089158145971,2.2739034495994295,第5天,5016
False,both,False,False,12.703786603727806,2.884327091226514,第2天、第5天,5017
False,both,False,False,12.98148053114193,2.644609401682691,第1天、第3天、第4天,5018
False,both,False,False,5.395763878204392,7.316590724854914,第2天、第3天,5019
False,queue,False,True,4.397505523338394,3.8961227871506043,第4天,5020
False,both,False,False,7.325092253038857,7.536057677281206,第2天、第4天、第5天,5021
False,both,False,False,5.39347841031492,5.540267572230567,第3天、第5天,5022
False,queue,False,True,3.8720427171469844,2.49207348569836,第3天,5023
False,both,False,False,4.831021403580681,10.221340445811567,第4天、第5天,5024
True,none,True,True,7.616093570643783,0.0,无,5025
False,queue,False,True,2.9019999895115536,7.040398537788823,第3天、第5天,5026
False,both,False,False,9.036130614614596,5.501165785359067,第5天,5027
False,queue,False,True,4.500385088273543,1.808866987273049,第5天,5028
False,both,False,False,12.351038037085143,4.220219339973493,第2天、第3天、第5天,5029
False,queue,False,True,2.7858616381939934,2.439480202801969,第5天,5030
False,queue,False,True,3.8416813458832157,3.2940882034380206,第5天,5031
False,queue,False,True,2.0615718315567895,4.716386144668368,第5天,5032
False,queue,False,True,7.495677396629816,2.358251214494457,第5天,5033
False,queue,False,True,15.22911459714119,0.9819019009235991,第4天、第5天,5034
False,queue,False,True,6.110709596094268,3.974717152454572,第4天,5035
False,both,False,False,13.410157625702674,3.1063259245379955,第2天、第5天,5036
False,queue,False,True,3.8526860624680257,7.453912315542398,第5天,5037
False,queue,False,True,4.836617990437806,4.539517240413824,第5天,5038
False,both,False,False,11.828265915919584,0.7242734673242428,第4天、第5天,5039
False,traffic,True,False,8.822991859038073,3.384291860168481,第3天,5040
False,both,False,False,8.422806003131635,3.207119447899423,第5天,5041
False,queue,False,True,5.964231065925972,0.7516977144379312,第4天,5042
False,both,False,False,13.385680957783357,3.0465594653360037,第2天、第3天、第4天、第5天,5043
False,both,False,False,9.013785089773346,1.307469839463322,第2天、第5天,5044
False,both,False,False,16.659316483117763,5.907542845251327,第2天、第5天,5045
False,queue,False,True,9.37278739561263,0.6226374569429536,第5天,5046
False,both,False,False,6.794747822453672,5.479003012976646,第2天、第5天,5047
False,both,False,False,10.601125271359159,2.9087409098628774,第5天,5048
False,queue,False,True,5.311074676313292,1.267907981329122,第5天,5049
False,both,False,False,9.661514785328885,1.1088202190446945,第2天、第3天,5050
False,both,False,False,8.328962642641411,7.268105571943085,第2天、第4天、第5天,5051
False,both,False,False,16.816002758384606,0.6059630296715164,第4天、第5天,5052
True,none,True,True,4.991512525867373,0.723702010941533,无,5053
